time,axis_x,axis_y,axis_z
0.559999987,0.99852441,-1.97315115e-10,-0.0543047232
0.569999987,0.998468963,-2.00465527e-10,-0.0553148295
0.579999987,0.998412503,-2.03503252e-10,-0.0563247255
0.589999987,0.998355029,-2.06461847e-10,-0.0573344191
0.599999987,0.998296529,-2.09420196e-10,-0.0583441508
0.609999986,0.998236993,-2.12384445e-10,-0.0593540655
0.619999986,0.998176445,-2.15231949e-10,-0.0603637645
0.629999986,0.998114885,-2.17999588e-10,-0.0613732505
0.639999986,0.998052309,-2.20734113e-10,-0.0623825912
0.649999985,0.997988716,-2.23440785e-10,-0.0633918231
0.659999985,0.997924104,-2.26109155e-10,-0.0644009591
0.669999985,0.997858473,-2.28732473e-10,-0.0654100041
0.679999985,0.997791823,-2.31309777e-10,-0.0664189614
0.689999985,0.997724154,-2.3384273e-10,-0.0674278333
0.699999984,0.997655466,-2.3633355e-10,-0.0684366214
0.709999984,0.997585759,-2.38784405e-10,-0.0694453269
0.719999984,0.997515033,-2.41197363e-10,-0.0704539502
0.729999984,0.997443288,-2.43574408e-10,-0.0714624915
0.739999983,0.997370524,-2.4591743e-10,-0.0724709505
0.749999983,0.99729674,-2.48228207e-10,-0.073479327
0.759999983,0.997221938,-2.50508402e-10,-0.0744876204
0.769999983,0.997146118,-2.50899848e-10,-0.0754958283
0.779999983,0.997069279,-2.45763634e-10,-0.0765039465
0.789999982,0.996991421,-2.35216746e-10,-0.0775119749
0.799999982,0.996912545,-2.20507829e-10,-0.078519914
0.809999982,0.996832651,-2.02706455e-10,-0.0795277638
0.819999982,0.996751739,-1.82544105e-10,-0.080535524
0.829999981,0.996669809,-1.60531058e-10,-0.081543194
0.839999981,0.99658686,-1.3704826e-10,-0.082550773
0.849999981,0.996502894,-1.12391747e-10,-0.0835582605
0.859999981,0.996417909,-8.67948649e-11,-0.0845656554
0.869999981,0.996331907,-6.04426149e-11,-0.0855729571
0.87999998,0.996244887,-3.34824506e-11,-0.0865801645
0.88999998,0.99615685,-6.03260997e-12,-0.0875872769
0.89999998,0.996067794,2.18115201e-11,-0.0885942931
0.90999998,0.995977722,4.9972551e-11,-0.0896012123
0.919999979,0.995886632,7.83873675e-11,-0.0906080336
0.929999979,0.995794525,1.07004242e-10,-0.0916147558
0.939999979,0.995701401,1.35780585e-10,-0.0926213782
0.949999979,0.995607244,1.6304661e-10,-0.0936280729
0.959999979,0.995512042,1.85558759e-10,-0.0946349497
0.969999978,0.995415835,2.04942237e-10,-0.0956416014
0.979999978,0.995318622,2.25534299e-10,-0.0966480242
0.989999978,0.995220399,2.48463313e-10,-0.0976542747
0.999999978,0.995121163,2.7317047e-10,-0.0986603841
1.00999998,0.995020912,2.98981767e-10,-0.0996663644
1.01999998,0.994919647,3.25496728e-10,-0.10067222
1.02999998,0.994817367,3.52505159e-10,-0.101677954
1.03999998,0.994714072,3.79880329e-10,-0.102683568
1.04999998,0.994609762,4.07531461e-10,-0.103689064
1.05999998,0.994504436,4.35388939e-10,-0.104694441
1.06999998,0.994398096,4.63398908e-10,-0.1056997
1.07999998,0.994290741,4.91519638e-10,-0.106704841
1.08999998,0.99418237,5.19718528e-10,-0.107709864
1.09999998,0.994072966,5.46397785e-10,-0.108714941
1.10999998,0.993962515,5.68456816e-10,-0.109720182
1.11999997,0.993851062,5.87500474e-10,-0.11072518
1.12999997,0.993738608,6.07706581e-10,-0.111729934
1.13999997,0.993625147,6.3010491e-10,-0.112734499
1.14999997,0.993510655,6.5253463e-10,-0.11373908
1.15999997,0.993395118,6.71243791e-10,-0.1147438
1.16999997,0.993278582,6.87560778e-10,-0.115748257
1.17999997,0.993161047,7.0552523e-10,-0.116752453
1.18999997,0.993042506,7.26033199e-10,-0.117756446
1.19999997,0.992922957,7.48440992e-10,-0.118760269
1.20999997,0.992802397,7.72057635e-10,-0.119763937
1.21999997,0.992680805,7.94927637e-10,-0.120767627
1.22999997,0.992558146,8.13795508e-10,-0.121771621
1.23999997,0.992434434,8.29994032e-10,-0.122775791
1.24999997,0.992309684,8.47294707e-10,-0.12378001
1.25999997,0.992183925,8.65216501e-10,-0.124784047
1.26999997,0.992057195,8.82236002e-10,-0.125787602
1.27999997,0.99192946,8.99441485e-10,-0.126790953
1.28999997,0.99180067,9.13934493e-10,-0.127794485
1.29999997,0.991670857,9.25355113e-10,-0.128797951
1.30999997,0.991540047,9.34322819e-10,-0.12980114
1.31999997,0.991408195,9.42961211e-10,-0.130804398
1.32999997,0.991275306,9.54781335e-10,-0.131807693
1.33999997,0.991141387,9.69832853e-10,-0.132810958
1.34999997,0.991006467,9.85927135e-10,-0.133813986
1.35999997,0.990870561,9.99414476e-10,-0.134816656
1.36999997,0.990733641,1.00976259e-09,-0.135819189
1.37999997,0.990595722,1.01772903e-09,-0.13682147
1.38999997,0.99045676,1.02543286e-09,-0.137823823
1.39999997,0.990316761,1.03626369e-09,-0.138826199
1.40999997,0.990175757,1.04888166e-09,-0.13982836
1.41999997,0.990033769,1.05969274e-09,-0.140830165
1.42999997,0.989890744,1.06948195e-09,-0.141831994
1.43999997,0.989746684,1.08177044e-09,-0.142833826
1.44999997,0.989601597,1.09684117e-09,-0.143835598
1.45999997,0.989455489,1.11414097e-09,-0.144837273
1.46999997,0.989308362,1.13314963e-09,-0.145838835
1.47999997,0.989160241,1.15205203e-09,-0.146840108
1.48999997,0.989011144,1.16764205e-09,-0.147840986
1.49999997,0.988861037,1.17963788e-09,-0.148841693
1.50999997,0.988709963,1.19045738e-09,-0.149841948
1.51999997,0.988557888,1.20222153e-09,-0.150841977
1.52999997,0.988404758,1.21372806e-09,-0.151842139
1.53999997,0.988250584,1.22699767e-09,-0.152842347
1.54999997,0.988095381,1.24233005e-09,-0.153842509
1.55999997,0.987939182,1.25814091e-09,-0.154842411
1.56999996,0.987782006,1.27132261e-09,-0.155841933
1.57999996,0.987623794,1.28287263e-09,-0.156841456
1.58999996,0.987464546,1.296259e-09,-0.157840962
1.59999996,0.987304301,1.31058288e-09,-0.158840222
1.60999996,0.987143108,1.3242393e-09,-0.159838931
1.61999996,0.986980923,1.33808811e-09,-0.160837367
1.62999996,0.986817682,1.35097882e-09,-0.161835912
1.63999996,0.986653426,1.36394798e-09,-0.162834324
1.64999996,0.986488187,1.374936e-09,-0.163832408
1.65999996,0.986321934,1.38349105e-09,-0.164830347
1.66999996,0.986154716,1.3915344e-09,-0.16582785
1.67999996,0.985986498,1.40081077e-09,-0.166825134
1.68999996,0.985817248,1.40891724e-09,-0.167822389
1.69999996,0.985647025,1.41659614e-09,-0.168819261
1.70999996,0.985475798,1.42533171e-09,-0.169815937
1.71999996,0.985303508,1.43409983e-09,-0.170812757
1.72999996,0.985130169,1.44479625e-09,-0.171809631
1.73999996,0.984955829,1.45650632e-09,-0.172806293
1.74999996,0.984780543,1.46784538e-09,-0.173802423
1.75999996,0.984604294,1.48096322e-09,-0.174798122
1.76999996,0.984427066,1.49605789e-09,-0.175793494
1.77999996,0.984248817,1.51128195e-09,-0.17678876
1.78999996,0.984069525,1.52382006e-09,-0.177784052
1.79999996,0.983889229,1.53351321e-09,-0.178779154
1.80999996,0.983707906,1.54095986e-09,-0.179774177
1.81999996,0.983525588,1.54680203e-09,-0.18076896
1.82999996,0.983342248,1.55136446e-09,-0.181763645
1.83999996,0.983157914,1.55496034e-09,-0.182758079
1.84999996,0.98297256,1.55772245e-09,-0.183752407
1.85999996,0.982786244,1.56117283e-09,-0.184746311
1.86999996,0.982598928,1.56657937e-09,-0.185739998
1.87999996,0.982410547,1.57262995e-09,-0.186733812
1.88999996,0.982221149,1.57987325e-09,-0.187727499
1.89999996,0.982030772,1.58615769e-09,-0.188720859
1.90999996,0.981839351,1.59209869e-09,-0.18971423
1.91999996,0.98164689,1.6004693e-09,-0.190707583
1.92999996,0.981453404,1.61153101e-09,-0.191700849
1.93999996,0.981258899,1.62478779e-09,-0.192693986
1.94999996,0.98106338,1.63971503e-09,-0.193686976
1.95999996,0.980866881,1.65470431e-09,-0.194679641
1.96999996,0.980669457,1.66832876e-09,-0.195671706
1.97999996,0.980471087,1.68275345e-09,-0.196663285
1.98999996,0.98027175,1.69827722e-09,-0.197654489
1.99999996,0.980071434,1.71445795e-09,-0.198645375
2.00999996,0.979870133,1.73097109e-09,-0.199635973
2.01999995,0.979667846,1.74767383e-09,-0.200626298
2.02999995,0.979464569,1.76450622e-09,-0.201616363
2.03999995,0.979260301,1.78143752e-09,-0.202606177
2.04999995,0.97905504,1.79844909e-09,-0.203595747
2.05999995,0.978848786,1.81552869e-09,-0.204585077
2.06999995,0.978641538,1.83266731e-09,-0.205574173
2.07999995,0.978433295,1.84985748e-09,-0.206563035
2.08999995,0.978224057,1.86709236e-09,-0.207551668
2.09999995,0.978013823,1.88436537e-09,-0.208540071
2.10999995,0.977802595,1.90167009e-09,-0.209528246
2.11999995,0.97759037,1.9190002e-09,-0.210516193
2.12999995,0.977377151,1.93634948e-09,-0.211503914
2.13999995,0.977162935,1.95371182e-09,-0.212491407
2.14999995,0.976947724,1.97108129e-09,-0.213478673
2.15999995,0.976731518,1.98845213e-09,-0.214465712
2.16999995,0.976514316,2.00581878e-09,-0.215452523
2.17999995,0.97629612,2.02317591e-09,-0.216439106
2.18999995,0.976076928,2.0405184e-09,-0.217425461
2.19999995,0.975856741,2.05784138e-09,-0.218411586
2.20999995,0.975635559,2.07514022e-09,-0.219397482
2.21999995,0.975413383,2.09241051e-09,-0.220383147
2.22999995,0.975190213,2.10964809e-09,-0.221368581
2.23999995,0.974966048,2.126849e-09,-0.222353784
2.24999995,0.974740889,2.14400953e-09,-0.223338753
2.25999995,0.974514737,2.16112615e-09,-0.22432349
2.26999995,0.97428759,2.17819554e-09,-0.225307992
2.27999995,0.974059451,2.19521457e-09,-0.226292258
2.28999995,0.973830318,2.2121803e-09,-0.22727629
2.29999995,0.973600192,2.22908995e-09,-0.228260084
2.30999995,0.973369073,2.2459409e-09,-0.229243641
2.31999995,0.973136962,2.2627307e-09,-0.230226959
2.32999995,0.972903859,2.27945702e-09,-0.231210038
2.33999995,0.972669763,2.29611769e-09,-0.232192876
2.34999995,0.972434676,2.31271066e-09,-0.233175474
2.35999995,0.972198596,2.329234e-09,-0.234157829
2.36999995,0.971961526,2.34568589e-09,-0.235139942
2.37999995,0.971723464,2.36206462e-09,-0.236121811
2.38999995,0.971484411,2.3783686e-09,-0.237103434
2.39999995,0.971244368,2.39459631e-09,-0.238084812
2.40999995,0.971003334,2.41074632e-09,-0.239065944
2.41999995,0.97076131,2.4268173e-09,-0.240046828
2.42999995,0.970518296,2.442808e-09,-0.241027463
2.43999995,0.970274292,2.45871723e-09,-0.242007849
2.44999995,0.970029298,2.47454389e-09,-0.242987985
2.45999995,0.969783315,2.49028692e-09,-0.243967869
2.46999994,0.969536344,2.50594535e-09,-0.244947501
2.47999994,0.969288383,2.52151826e-09,-0.245926879
2.48999994,0.969039434,2.53700479e-09,-0.246906004
2.49999994,0.968789497,2.55240411e-09,-0.247884874
2.50999994,0.968538572,2.56771548e-09,-0.248863487
2.51999994,0.968286659,2.58293818e-09,-0.249841843
2.52999994,0.968033758,2.59807154e-09,-0.250819942
2.53999994,0.96777987,2.61311493e-09,-0.251797781
2.54999994,0.967524995,2.62806778e-09,-0.252775361
2.55999994,0.967269134,2.64292953e-09,-0.25375268
2.56999994,0.967012286,2.65769968e-09,-0.254729737
2.57999994,0.966754452,2.67237776e-09,-0.255706531
2.58999994,0.966495631,2.68696331e-09,-0.256683062
2.59999994,0.966235826,2.70145594e-09,-0.257659328
2.60999994,0.965975034,2.71585526e-09,-0.258635329
2.61999994,0.965713258,2.73016092e-09,-0.259611062
2.62999994,0.965450496,2.7443726e-09,-0.260586529
2.63999994,0.96518675,2.75848999e-09,-0.261561726
2.64999994,0.96492202,2.77251282e-09,-0.262536655
2.65999994,0.964656306,2.78644085e-09,-0.263511313
2.66999994,0.964389607,2.80027384e-09,-0.264485699
2.67999994,0.964121926,2.81401159e-09,-0.265459813
2.68999994,0.963853261,2.82765391e-09,-0.266433654
2.69999994,0.963583612,2.84120064e-09,-0.267407221
2.70999994,0.963312982,2.85465162e-09,-0.268380512
2.71999994,0.963041368,2.86800673e-09,-0.269353528
2.72999994,0.962768773,2.88126585e-09,-0.270326266
2.73999994,0.962495196,2.89442889e-09,-0.271298725
2.74999994,0.962220637,2.90749577e-09,-0.272270906
2.75999994,0.961945096,2.92046642e-09,-0.273242807
2.76999994,0.961668575,2.93334078e-09,-0.274214427
2.77999994,0.961391073,2.94611883e-09,-0.275185764
2.78999994,0.961112543,2.95805567e-09,-0.276156983
2.79999994,0.96083291,2.96861788e-09,-0.277128345
2.80999994,0.960552209,2.97978666e-09,-0.278099719
2.81999994,0.960270473,2.99229134e-09,-0.279070992
2.82999994,0.959987719,3.00597282e-09,-0.280042103
2.83999994,0.959703956,3.02043401e-09,-0.281013021
2.84999994,0.959419188,3.03536739e-09,-0.281983726
2.85999994,0.959133421,3.05057781e-09,-0.282954202
2.86999994,0.958846658,3.06593018e-09,-0.283924437
2.87999994,0.958558902,3.08131939e-09,-0.284894423
2.88999994,0.958270154,3.09666187e-09,-0.285864149
2.89999994,0.957980417,3.11189317e-09,-0.286833611
2.90999993,0.957689692,3.12696518e-09,-0.287802802
2.91999993,0.957397981,3.14184288e-09,-0.288771719
2.92999993,0.957105285,3.15650135e-09,-0.289740357
2.93999993,0.956811603,3.1709234e-09,-0.290708713
2.94999993,0.956516939,3.18509777e-09,-0.291676784
2.95999993,0.956221291,3.19901769e-09,-0.292644567
2.96999993,0.955924661,3.21267986e-09,-0.29361206
2.97999993,0.95562705,3.22608355e-09,-0.294579261
2.98999993,0.955328458,3.23922998e-09,-0.295546168
2.99999993,0.955028885,3.25212183e-09,-0.296512779
3.00999993,0.954728333,3.26476279e-09,-0.297479092
3.01999993,0.954426801,3.27715733e-09,-0.298445105
3.02999993,0.954124291,3.28931043e-09,-0.299410818
3.03999993,0.953820802,3.3012274e-09,-0.300376228
3.04999993,0.953516334,3.31291375e-09,-0.301341335
3.05999993,0.95321089,3.32437508e-09,-0.302306136
3.06999993,0.952904468,3.33561702e-09,-0.30327063
3.07999993,0.952597069,3.34664514e-09,-0.304234817
3.08999993,0.952288694,3.35746494e-09,-0.305198695
3.09999993,0.951979343,3.36808177e-09,-0.306162262
3.10999993,0.951669016,3.37850087e-09,-0.307125518
3.11999993,0.951357714,3.38872729e-09,-0.30808846
3.12999993,0.951045438,3.39876594e-09,-0.309051089
3.13999993,0.950732186,3.40862154e-09,-0.310013403
3.14999993,0.950417961,3.41829863e-09,-0.3109754
3.15999993,0.950102762,3.42780158e-09,-0.31193708
3.16999993,0.949786589,3.4371346e-09,-0.312898442
3.17999993,0.949469444,3.44630169e-09,-0.313859484
3.18999993,0.949151325,3.45530673e-09,-0.314820205
3.19999993,0.948832235,3.46415341e-09,-0.315780605
3.20999993,0.948512172,3.47284526e-09,-0.316740681
3.21999993,0.948191138,3.48138568e-09,-0.317700434
3.22999993,0.947869133,3.48977791e-09,-0.318659862
3.23999993,0.947546156,3.49802507e-09,-0.319618963
3.24999993,0.94722221,3.50613014e-09,-0.320577738
3.25999993,0.946897292,3.51409596e-09,-0.321536184
3.26999993,0.946571406,3.52192527e-09,-0.322494301
3.27999993,0.946244549,3.52962069e-09,-0.323452087
3.28999993,0.945916724,3.53718473e-09,-0.324409543
3.29999993,0.94558793,3.5446198e-09,-0.325366666
3.30999993,0.945258167,3.5519282e-09,-0.326323456
3.31999993,0.944927436,3.55911217e-09,-0.327279911
3.32999993,0.944595738,3.56617382e-09,-0.328236031
3.33999993,0.944263072,3.5731152e-09,-0.329191814
3.34999993,0.943929439,3.57993828e-09,-0.33014726
3.35999992,0.94359484,3.58664494e-09,-0.331102368
3.36999992,0.943259274,3.59323701e-09,-0.332057136
3.37999992,0.942922743,3.59971622e-09,-0.333011564
3.38999992,0.942585245,3.60608428e-09,-0.33396565
3.39999992,0.942246783,3.61234279e-09,-0.334919394
3.40999992,0.941907356,3.61849332e-09,-0.335872794
3.41999992,0.941566964,3.62453738e-09,-0.336825849
3.42999992,0.941225608,3.63047642e-09,-0.33777856
3.43999992,0.940883288,3.63631186e-09,-0.338730923
3.44999992,0.940540005,3.64204503e-09,-0.339682939
3.45999992,0.940195759,3.64767726e-09,-0.340634607
3.46999992,0.93985055,3.65320982e-09,-0.341585925
3.47999992,0.939504378,3.65864392e-09,-0.342536893
3.48999992,0.939157245,3.66398075e-09,-0.34348751
3.49999992,0.93880915,3.66922146e-09,-0.344437774
