time,n_pairs,n_saturated
270.405000,288,89
270.410000,292,93
270.415000,292,93
270.420000,293,94
270.425000,294,95
270.430000,292,94
270.435000,289,91
270.440000,290,91
270.445000,294,95
270.450000,296,97
270.455000,292,93
270.460000,290,90
270.465000,292,92
270.470000,297,97
270.475000,292,92
270.480000,293,93
270.485000,295,94
270.490000,296,95
270.495000,293,91
270.500000,294,92
270.505000,294,92
270.510000,293,91
270.515000,298,97
270.520000,295,95
270.525000,290,90
270.530000,292,92
270.535000,293,92
270.540000,293,92
270.545000,296,95
270.550000,297,96
270.555000,292,91
270.560000,291,90
270.565000,292,91
270.570000,296,95
270.575000,297,96
270.580000,292,92
270.585000,291,91
270.590000,297,96
270.595000,294,93
270.600000,293,92
270.605000,297,96
270.610000,296,95
270.615000,292,91
270.620000,296,95
270.625000,294,94
270.630000,295,94
270.635000,296,94
270.640000,295,92
270.645000,296,93
270.650000,296,94
270.655000,297,94
270.660000,295,92
270.665000,299,96
270.670000,297,93
270.675000,296,92
270.680000,297,93
270.685000,294,90
270.690000,298,94
270.695000,300,96
270.700000,295,91
270.705000,293,89
270.710000,298,94
270.715000,299,93
270.720000,299,93
270.725000,300,94
270.730000,300,94
270.735000,293,87
270.740000,297,91
270.745000,298,92
270.750000,302,96
270.755000,297,91
270.760000,294,88
270.765000,297,91
270.770000,299,92
270.775000,298,91
270.780000,296,89
270.785000,299,92
270.790000,296,89
270.795000,299,92
270.800000,300,93
270.805000,295,88
270.810000,296,89
270.815000,298,91
270.820000,297,90
270.825000,296,89
270.830000,300,92
270.835000,296,88
270.840000,297,88
270.845000,301,92
270.850000,298,89
270.855000,297,88
270.860000,296,87
270.865000,295,86
270.870000,301,92
270.875000,299,91
270.880000,295,87
270.885000,295,87
270.890000,297,89
270.895000,296,88
270.900000,297,89
270.905000,298,90
270.910000,298,90
270.915000,297,89
270.920000,296,88
270.925000,296,87
270.930000,300,91
270.935000,299,90
270.940000,299,90
270.945000,295,86
270.950000,300,91
270.955000,297,88
270.960000,296,87
270.965000,299,90
270.970000,300,91
270.975000,297,88
270.980000,296,87
270.985000,295,86
270.990000,302,93
270.995000,301,92
271.000000,297,88
271.005000,295,85
271.010000,300,90
271.015000,299,89
271.020000,303,93
271.025000,302,93
271.030000,299,90
271.035000,294,85
271.040000,299,90
271.045000,301,92
271.050000,303,94
271.055000,298,89
271.060000,296,87
271.065000,297,88
271.070000,301,92
271.075000,299,90
271.080000,301,92
271.085000,294,85
271.090000,302,93
271.095000,296,88
271.100000,298,90
271.105000,297,89
271.110000,299,91
271.115000,301,92
271.120000,301,92
271.125000,297,88
271.130000,299,90
271.135000,297,88
271.140000,301,92
271.145000,301,92
271.150000,302,93
271.155000,294,85
271.160000,301,92
271.165000,299,89
271.170000,303,93
271.175000,298,88
271.180000,299,89
271.185000,301,91
271.190000,301,91
271.195000,300,90
271.200000,301,91
271.205000,299,89
271.210000,301,91
271.215000,298,88
271.220000,301,91
271.225000,300,90
271.230000,301,91
271.235000,303,93
271.240000,301,91
271.245000,297,87
271.250000,302,92
271.255000,298,88
271.260000,303,93
271.265000,302,92
271.270000,304,94
271.275000,296,86
271.280000,299,89
271.285000,302,91
271.290000,307,95
271.295000,302,89
271.300000,304,91
271.305000,301,88
271.310000,304,92
271.315000,303,91
271.320000,304,92
271.325000,300,88
271.330000,305,93
271.335000,298,86
271.340000,305,93
271.345000,303,91
271.350000,305,93
271.355000,300,88
271.360000,305,93
271.365000,300,88
271.370000,304,92
271.375000,301,89
271.380000,301,89
271.385000,300,88
271.390000,308,96
271.395000,301,89
271.400000,301,89
271.405000,299,87
271.410000,305,93
271.415000,301,90
271.420000,302,91
271.425000,298,87
271.430000,302,91
271.435000,300,89
271.440000,305,94
271.445000,299,88
271.450000,302,92
271.455000,294,84
271.460000,300,90
271.465000,302,93
271.470000,304,95
271.475000,297,88
271.480000,297,88
271.485000,294,86
271.490000,302,94
271.495000,296,88
271.500000,298,90
271.505000,296,88
271.510000,301,92
271.515000,298,88
271.520000,298,88
271.525000,295,85
271.530000,301,91
271.535000,298,88
271.540000,301,91
271.545000,299,89
271.550000,298,88
271.555000,294,84
271.560000,300,90
271.565000,302,92
271.570000,302,92
271.575000,294,84
271.580000,293,84
271.585000,298,89
271.590000,305,97
271.595000,293,85
271.600000,296,88
271.605000,294,86
271.610000,301,93
271.615000,298,90
271.620000,298,90
271.625000,294,86
271.630000,299,91
271.635000,294,86
271.640000,299,91
271.645000,295,87
271.650000,300,92
271.655000,291,83
271.660000,295,87
271.665000,297,89
271.670000,300,92
271.675000,293,85
271.680000,296,88
271.685000,295,87
271.690000,302,94
271.695000,293,85
271.700000,293,85
271.705000,294,86
271.710000,302,94
271.715000,297,89
271.720000,296,88
271.725000,290,82
271.730000,296,88
271.735000,296,88
271.740000,297,89
271.745000,296,89
271.750000,296,89
271.755000,289,82
271.760000,293,86
271.765000,295,88
271.770000,299,92
271.775000,292,85
271.780000,291,84
271.785000,294,88
271.790000,302,96
271.795000,291,85
271.800000,293,87
271.805000,295,89
271.810000,296,90
271.815000,294,89
271.820000,294,89
271.825000,295,90
271.830000,296,90
271.835000,293,87
271.840000,298,92
271.845000,295,89
271.850000,295,89
271.855000,295,89
271.860000,294,88
271.865000,298,92
271.870000,296,90
271.875000,293,87
271.880000,293,87
271.885000,295,89
271.890000,299,93
271.895000,293,87
271.900000,292,86
271.905000,296,90
271.910000,298,92
271.915000,298,90
271.920000,299,90
271.925000,298,89
271.930000,296,87
271.935000,295,86
271.940000,299,90
271.945000,305,96
271.950000,300,91
271.955000,295,86
271.960000,298,89
271.965000,298,89
271.970000,302,92
271.975000,294,84
271.980000,297,87
271.985000,301,91
271.990000,300,90
271.995000,296,86
272.000000,295,85
272.005000,296,86
272.010000,298,88
272.015000,302,92
272.020000,298,89
272.025000,296,87
272.030000,300,91
272.035000,296,87
272.040000,297,88
272.045000,299,90
272.050000,294,85
272.055000,293,84
272.060000,298,89
272.065000,304,95
272.070000,297,89
272.075000,294,86
272.080000,294,86
272.085000,298,90
272.090000,301,93
272.095000,297,89
272.100000,294,86
272.105000,301,93
272.110000,298,90
272.115000,299,91
272.120000,301,92
272.125000,294,86
272.130000,298,90
272.135000,299,90
272.140000,301,92
272.145000,300,91
272.150000,302,93
272.155000,296,87
272.160000,299,90
272.165000,302,93
272.170000,300,91
272.175000,297,88
272.180000,297,88
272.185000,302,93
272.190000,304,95
272.195000,300,91
272.200000,295,87
272.205000,297,89
272.210000,299,91
272.215000,297,89
272.220000,302,93
272.225000,296,87
272.230000,295,86
272.235000,295,86
272.240000,300,91
272.245000,297,88
272.250000,296,87
272.255000,299,89
272.260000,297,87
272.265000,299,89
272.270000,301,91
272.275000,294,85
272.280000,296,87
272.285000,298,89
272.290000,305,95
272.295000,298,88
272.300000,296,86
272.305000,297,87
272.310000,300,90
272.315000,302,92
272.320000,300,90
272.325000,297,88
272.330000,295,86
272.335000,296,87
272.340000,302,93
272.345000,300,92
272.350000,297,89
272.355000,296,88
272.360000,300,92
272.365000,300,92
272.370000,297,89
272.375000,294,86
272.380000,295,87
272.385000,303,95
272.390000,304,96
272.395000,296,88
272.400000,295,87
272.405000,295,87
272.410000,297,89
272.415000,298,91
272.420000,299,92
272.425000,294,87
272.430000,294,87
272.435000,294,87
272.440000,297,90
272.445000,297,90
272.450000,294,87
272.455000,293,86
272.460000,295,88
272.465000,297,90
272.470000,295,88
272.475000,293,86
272.480000,300,93
272.485000,293,86
272.490000,297,90
272.495000,295,88
272.500000,293,86
272.505000,298,91
272.510000,301,94
272.515000,297,90
272.520000,292,85
272.525000,296,89
272.530000,293,86
272.535000,294,87
272.540000,301,94
272.545000,296,90
272.550000,294,88
272.555000,291,85
272.560000,294,88
272.565000,299,93
272.570000,297,91
272.575000,292,86
272.580000,292,86
272.585000,295,89
272.590000,300,94
272.595000,293,87
272.600000,294,88
272.605000,291,85
272.610000,295,89
272.615000,297,91
272.620000,296,90
272.625000,292,86
272.630000,297,91
272.635000,293,88
272.640000,295,91
272.645000,294,90
272.650000,298,94
272.655000,292,88
272.660000,295,91
272.665000,298,94
272.670000,294,90
272.675000,291,88
272.680000,293,90
272.685000,295,91
272.690000,305,100
272.695000,293,88
272.700000,294,89
272.705000,293,88
272.710000,298,93
272.715000,301,96
272.720000,298,93
272.725000,295,90
272.730000,294,89
272.735000,295,90
272.740000,299,94
272.745000,297,92
272.750000,300,94
272.755000,295,89
272.760000,297,91
272.765000,300,94
272.770000,298,92
272.775000,296,90
272.780000,298,92
272.785000,300,94
272.790000,305,99
272.795000,296,90
272.800000,295,88
272.805000,298,91
272.810000,301,94
272.815000,300,93
272.820000,300,93
272.825000,298,91
272.830000,300,93
272.835000,295,88
272.840000,301,93
272.845000,297,89
272.850000,298,89
272.855000,297,88
272.860000,300,91
272.865000,301,92
272.870000,303,94
272.875000,296,87
272.880000,296,87
272.885000,299,90
272.890000,305,95
272.895000,298,88
272.900000,300,90
272.905000,298,88
272.910000,302,92
272.915000,302,92
272.920000,300,90
272.925000,299,89
272.930000,301,91
272.935000,296,86
272.940000,303,93
272.945000,301,91
272.950000,299,89
272.955000,295,85
272.960000,301,91
272.965000,300,90
272.970000,300,90
272.975000,295,85
272.980000,298,88
272.985000,299,89
272.990000,308,98
272.995000,298,88
273.000000,295,85
273.005000,296,87
273.010000,301,93
273.015000,301,93
273.020000,301,93
273.025000,300,91
273.030000,299,90
273.035000,302,93
273.040000,305,96
273.045000,299,90
273.050000,302,93
273.055000,296,88
273.060000,302,94
273.065000,303,95
273.070000,302,93
273.075000,296,88
273.080000,302,94
273.085000,303,95
273.090000,301,93
273.095000,298,90
273.100000,300,92
273.105000,297,90
273.110000,305,98
273.115000,296,89
273.120000,298,91
273.125000,300,93
273.130000,301,94
273.135000,299,92
273.140000,301,94
273.145000,298,91
273.150000,298,91
273.155000,300,92
273.160000,302,94
273.165000,302,94
273.170000,303,95
273.175000,297,89
273.180000,297,90
273.185000,301,94
273.190000,306,100
273.195000,300,94
273.200000,304,98
273.205000,301,95
273.210000,301,95
273.215000,300,94
273.220000,302,96
273.225000,303,97
273.230000,303,97
273.235000,302,96
273.240000,302,96
273.245000,301,95
273.250000,302,96
273.255000,299,93
273.260000,305,98
273.265000,305,98
273.270000,306,99
273.275000,303,96
273.280000,302,95
273.285000,301,95
273.290000,307,100
273.295000,304,97
273.300000,299,92
273.305000,307,100
273.310000,306,100
273.315000,303,97
273.320000,306,100
273.325000,300,94
273.330000,301,95
273.335000,304,98
273.340000,309,103
273.345000,308,102
273.350000,305,99
273.355000,299,93
273.360000,302,97
273.365000,308,103
273.370000,303,98
273.375000,301,96
273.380000,305,100
273.385000,302,98
273.390000,303,99
273.395000,303,98
273.400000,303,98
273.405000,301,96
273.410000,307,102
273.415000,304,99
273.420000,302,97
273.425000,304,99
273.430000,302,97
273.435000,305,100
273.440000,308,103
273.445000,304,99
273.450000,300,95
273.455000,302,97
273.460000,305,100
273.465000,305,100
273.470000,306,101
273.475000,298,93
273.480000,304,99
273.485000,306,101
273.490000,302,97
273.495000,299,94
273.500000,304,99
273.505000,302,97
273.510000,304,98
273.515000,307,102
273.520000,304,99
273.525000,301,94
273.530000,305,98
273.535000,301,94
273.540000,305,98
273.545000,306,99
273.550000,302,95
273.555000,303,96
273.560000,305,98
273.565000,303,96
273.570000,302,95
273.575000,304,97
273.580000,303,95
273.585000,304,96
273.590000,309,100
273.595000,301,92
273.600000,301,92
273.605000,301,92
273.610000,304,95
273.615000,302,93
273.620000,306,98
273.625000,302,94
273.630000,299,91
273.635000,299,91
273.640000,304,96
273.645000,307,99
273.650000,301,94
273.655000,298,91
273.660000,303,96
273.665000,303,96
273.670000,301,94
273.675000,301,94
273.680000,306,99
273.685000,305,98
273.690000,305,98
273.695000,303,97
273.700000,298,92
273.705000,302,96
273.710000,306,100
273.715000,304,98
273.720000,304,98
273.725000,303,97
273.730000,298,92
273.735000,301,95
273.740000,309,103
273.745000,304,98
273.750000,301,95
273.755000,299,93
273.760000,303,97
273.765000,310,103
273.770000,306,99
273.775000,297,90
273.780000,301,94
273.785000,307,100
273.790000,300,93
273.795000,305,98
273.800000,306,99
273.805000,300,93
273.810000,302,95
273.815000,303,98
273.820000,302,97
273.825000,303,98
273.830000,304,99
273.835000,300,95
273.840000,303,98
273.845000,302,97
273.850000,301,96
273.855000,305,100
273.860000,304,99
273.865000,302,97
273.870000,302,97
273.875000,299,94
273.880000,299,94
273.885000,305,100
273.890000,305,100
273.895000,299,94
273.900000,303,98
273.905000,300,94
273.910000,300,94
273.915000,300,95
273.920000,307,102
273.925000,303,98
273.930000,300,95
273.935000,300,95
273.940000,302,96
273.945000,303,98
273.950000,299,94
273.955000,300,95
273.960000,305,100
273.965000,301,97
273.970000,299,95
273.975000,296,92
273.980000,299,96
273.985000,294,91
273.990000,301,98
273.995000,299,96
274.000000,296,93
274.005000,300,97
274.010000,299,96
274.015000,293,91
274.020000,299,97
274.025000,299,98
274.030000,296,95
274.035000,297,96
274.040000,300,99
274.045000,295,94
274.050000,297,96
274.055000,296,95
274.060000,297,96
274.065000,298,97
274.070000,300,99
274.075000,296,95
274.080000,298,97
274.085000,297,96
274.090000,296,95
274.095000,297,96
274.100000,297,97
274.105000,292,93
274.110000,298,99
274.115000,297,98
274.120000,293,94
274.125000,294,95
274.130000,297,98
274.135000,294,95
274.140000,297,98
274.145000,298,99
274.150000,294,95
274.155000,291,92
274.160000,297,98
274.165000,298,99
274.170000,298,99
274.175000,296,97
274.180000,294,95
274.185000,295,96
274.190000,299,100
274.195000,296,97
274.200000,299,100
274.205000,292,94
274.210000,296,97
274.215000,298,98
274.220000,299,99
274.225000,292,92
274.230000,294,94
274.235000,298,98
274.240000,298,98
274.245000,296,96
274.250000,298,98
274.255000,295,94
274.260000,295,93
274.265000,296,95
274.270000,300,97
274.275000,300,97
274.280000,299,96
274.285000,296,93
274.290000,299,95
274.295000,298,94
274.300000,295,91
274.305000,297,93
274.310000,301,98
274.315000,297,94
274.320000,297,94
274.325000,295,92
274.330000,294,91
274.335000,295,92
274.340000,302,99
274.345000,297,94
274.350000,299,94
274.355000,296,91
274.360000,299,94
274.365000,298,93
274.370000,300,95
274.375000,299,94
274.380000,301,96
274.385000,298,93
274.390000,300,95
274.395000,298,93
274.400000,301,95
274.405000,297,91
274.410000,301,95
274.415000,301,94
274.420000,301,94
274.425000,298,91
274.430000,302,95
274.435000,296,89
274.440000,301,94
274.445000,300,93
274.450000,302,95
274.455000,299,92
274.460000,300,94
274.465000,298,92
274.470000,298,92
274.475000,296,90
274.480000,301,95
274.485000,296,90
274.490000,302,97
274.495000,297,92
274.500000,297,92
274.505000,295,90
274.510000,297,91
274.515000,301,94
274.520000,303,96
274.525000,296,89
274.530000,300,93
274.535000,299,91
274.540000,300,92
274.545000,298,90
274.550000,304,96
274.555000,296,88
274.560000,301,93
274.565000,301,92
274.570000,302,93
274.575000,297,88
274.580000,300,91
274.585000,299,90
274.590000,305,96
274.595000,301,92
274.600000,299,90
274.605000,298,90
274.610000,301,93
274.615000,298,90
274.620000,304,96
274.625000,300,92
274.630000,301,93
274.635000,298,90
274.640000,304,95
274.645000,298,89
274.650000,302,93
274.655000,304,95
274.660000,300,91
274.665000,301,92
274.670000,303,94
274.675000,300,91
274.680000,301,92
274.685000,300,91
274.690000,303,94
274.695000,301,92
274.700000,303,94
274.705000,302,93
274.710000,305,96
274.715000,301,92
274.720000,302,94
274.725000,300,92
274.730000,304,96
274.735000,303,95
274.740000,304,96
274.745000,301,93
274.750000,301,93
274.755000,301,92
274.760000,309,100
274.765000,300,91
274.770000,305,96
274.775000,303,94
274.780000,303,94
274.785000,303,93
274.790000,304,94
274.795000,303,93
274.800000,303,93
274.805000,303,93
274.810000,304,94
274.815000,304,95
274.820000,306,98
274.825000,301,92
274.830000,306,97
274.835000,305,96
274.840000,306,97
274.845000,307,97
274.850000,306,96
274.855000,303,93
274.860000,310,99
274.865000,306,95
274.870000,307,96
274.875000,308,96
274.880000,309,97
274.885000,308,96
274.890000,309,97
274.895000,305,93
274.900000,309,97
274.905000,307,95
274.910000,311,99
274.915000,307,95
274.920000,310,98
274.925000,306,94
274.930000,307,95
274.935000,310,98
274.940000,311,99
274.945000,308,96
274.950000,311,99
274.955000,309,97
274.960000,309,97
274.965000,307,95
274.970000,312,100
274.975000,307,95
274.980000,310,98
274.985000,309,98
274.990000,308,96
274.995000,309,97
275.000000,307,96
275.005000,306,95
275.010000,312,101
275.015000,309,98
275.020000,307,96
275.025000,306,95
275.030000,308,97
275.035000,307,96
275.040000,312,101
275.045000,308,97
275.050000,307,96
275.055000,306,95
275.060000,311,100
275.065000,307,96
275.070000,309,98
275.075000,308,98
275.080000,307,97
275.085000,309,99
275.090000,310,100
275.095000,307,97
275.100000,310,100
275.105000,306,96
275.110000,308,98
275.115000,308,98
275.120000,311,101
