time,T_dna,T_res
252.795000,-1.48408154e+02,-1.16992486e+02
252.800000,-1.48398005e+02,-1.16982337e+02
252.805000,-1.48387750e+02,-1.16972081e+02
252.810000,-1.48377284e+02,-1.16961615e+02
252.815000,-1.48366690e+02,-1.16951022e+02
252.820000,-1.48356036e+02,-1.16940368e+02
252.825000,-1.48345379e+02,-1.16929710e+02
252.830000,-1.48334753e+02,-1.16919087e+02
252.835000,-1.48324164e+02,-1.16908497e+02
252.840000,-1.48313582e+02,-1.16897915e+02
252.845000,-1.48303071e+02,-1.16887402e+02
252.850000,-1.48292653e+02,-1.16876986e+02
252.855000,-1.48282319e+02,-1.16866651e+02
252.860000,-1.48272043e+02,-1.16856376e+02
252.865000,-1.48261852e+02,-1.16846185e+02
252.870000,-1.48251761e+02,-1.16836093e+02
252.875000,-1.48241819e+02,-1.16826152e+02
252.880000,-1.48232031e+02,-1.16816364e+02
252.885000,-1.48222375e+02,-1.16806709e+02
252.890000,-1.48212818e+02,-1.16797151e+02
252.895000,-1.48203301e+02,-1.16787635e+02
252.900000,-1.48193763e+02,-1.16778096e+02
252.905000,-1.48184262e+02,-1.16768595e+02
252.910000,-1.48174806e+02,-1.16759138e+02
252.915000,-1.48165361e+02,-1.16749695e+02
252.920000,-1.48155886e+02,-1.16740221e+02
252.925000,-1.48146321e+02,-1.16730656e+02
252.930000,-1.48136615e+02,-1.16720948e+02
252.935000,-1.48126868e+02,-1.16711202e+02
252.940000,-1.48117194e+02,-1.16701528e+02
252.945000,-1.48107643e+02,-1.16691976e+02
252.950000,-1.48098184e+02,-1.16682518e+02
252.955000,-1.48088804e+02,-1.16673137e+02
252.960000,-1.48079468e+02,-1.16663801e+02
252.965000,-1.48070182e+02,-1.16654516e+02
252.970000,-1.48060909e+02,-1.16645245e+02
252.975000,-1.48051636e+02,-1.16635971e+02
252.980000,-1.48042307e+02,-1.16626643e+02
252.985000,-1.48032850e+02,-1.16617185e+02
252.990000,-1.48023325e+02,-1.16607659e+02
252.995000,-1.48013805e+02,-1.16598139e+02
253.000000,-1.48004339e+02,-1.16588673e+02
253.005000,-1.47994949e+02,-1.16579283e+02
253.010000,-1.47985631e+02,-1.16569965e+02
253.015000,-1.47976343e+02,-1.16560679e+02
253.020000,-1.47967105e+02,-1.16551441e+02
253.025000,-1.47957937e+02,-1.16542272e+02
253.030000,-1.47948836e+02,-1.16533172e+02
253.035000,-1.47939766e+02,-1.16524101e+02
253.040000,-1.47930672e+02,-1.16515008e+02
253.045000,-1.47921612e+02,-1.16505949e+02
253.050000,-1.47912593e+02,-1.16496929e+02
253.055000,-1.47903612e+02,-1.16487951e+02
253.060000,-1.47894709e+02,-1.16479045e+02
253.065000,-1.47885857e+02,-1.16470193e+02
253.070000,-1.47877102e+02,-1.16461438e+02
253.075000,-1.47868455e+02,-1.16452793e+02
253.080000,-1.47859859e+02,-1.16444196e+02
253.085000,-1.47851239e+02,-1.16435579e+02
253.090000,-1.47842524e+02,-1.16426863e+02
253.095000,-1.47833746e+02,-1.16418085e+02
253.100000,-1.47824926e+02,-1.16409265e+02
253.105000,-1.47816044e+02,-1.16400382e+02
253.110000,-1.47807099e+02,-1.16391438e+02
253.115000,-1.47798115e+02,-1.16382454e+02
253.120000,-1.47789143e+02,-1.16373482e+02
253.125000,-1.47780209e+02,-1.16364549e+02
253.130000,-1.47771313e+02,-1.16355652e+02
253.135000,-1.47762402e+02,-1.16346742e+02
253.140000,-1.47753434e+02,-1.16337773e+02
253.145000,-1.47744485e+02,-1.16328826e+02
253.150000,-1.47735676e+02,-1.16320016e+02
253.155000,-1.47727055e+02,-1.16311395e+02
253.160000,-1.47718554e+02,-1.16302894e+02
253.165000,-1.47710060e+02,-1.16294403e+02
253.170000,-1.47701498e+02,-1.16285840e+02
253.175000,-1.47692836e+02,-1.16277179e+02
253.180000,-1.47684092e+02,-1.16268435e+02
253.185000,-1.47675304e+02,-1.16259649e+02
253.190000,-1.47666744e+02,-1.16251087e+02
253.195000,-1.47658566e+02,-1.16242911e+02
253.200000,-1.47650706e+02,-1.16235052e+02
253.205000,-1.47643085e+02,-1.16227428e+02
253.210000,-1.47635546e+02,-1.16219891e+02
253.215000,-1.47627971e+02,-1.16212315e+02
253.220000,-1.47620364e+02,-1.16204707e+02
253.225000,-1.47612755e+02,-1.16197097e+02
253.230000,-1.47605095e+02,-1.16189437e+02
253.235000,-1.47597334e+02,-1.16181677e+02
253.240000,-1.47589442e+02,-1.16173786e+02
253.245000,-1.47581452e+02,-1.16165794e+02
253.250000,-1.47573331e+02,-1.16157673e+02
253.255000,-1.47565154e+02,-1.16149495e+02
253.260000,-1.47556939e+02,-1.16141282e+02
253.265000,-1.47548685e+02,-1.16133024e+02
253.270000,-1.47540429e+02,-1.16124771e+02
253.275000,-1.47532235e+02,-1.16116576e+02
253.280000,-1.47524090e+02,-1.16108431e+02
253.285000,-1.47515946e+02,-1.16100285e+02
253.290000,-1.47507721e+02,-1.16092062e+02
253.295000,-1.47499481e+02,-1.16083820e+02
253.300000,-1.47491227e+02,-1.16075569e+02
253.305000,-1.47482911e+02,-1.16067253e+02
253.310000,-1.47474480e+02,-1.16058822e+02
253.315000,-1.47466054e+02,-1.16050395e+02
253.320000,-1.47457707e+02,-1.16042048e+02
253.325000,-1.47449420e+02,-1.16033762e+02
253.330000,-1.47441122e+02,-1.16025463e+02
253.335000,-1.47432692e+02,-1.16017035e+02
253.340000,-1.47424117e+02,-1.16008458e+02
253.345000,-1.47415460e+02,-1.15999802e+02
253.350000,-1.47406734e+02,-1.15991075e+02
253.355000,-1.47397970e+02,-1.15982311e+02
253.360000,-1.47389163e+02,-1.15973503e+02
253.365000,-1.47380257e+02,-1.15964598e+02
253.370000,-1.47371352e+02,-1.15955692e+02
253.375000,-1.47362423e+02,-1.15946764e+02
253.380000,-1.47353437e+02,-1.15937778e+02
253.385000,-1.47344470e+02,-1.15928810e+02
253.390000,-1.47335489e+02,-1.15919831e+02
253.395000,-1.47326546e+02,-1.15910888e+02
253.400000,-1.47317653e+02,-1.15901993e+02
253.405000,-1.47308793e+02,-1.15893134e+02
253.410000,-1.47299918e+02,-1.15884259e+02
253.415000,-1.47291089e+02,-1.15875431e+02
253.420000,-1.47282427e+02,-1.15866770e+02
253.425000,-1.47273997e+02,-1.15858340e+02
253.430000,-1.47265803e+02,-1.15850144e+02
253.435000,-1.47257707e+02,-1.15842050e+02
253.440000,-1.47249536e+02,-1.15833879e+02
253.445000,-1.47241360e+02,-1.15825703e+02
253.450000,-1.47233256e+02,-1.15817598e+02
253.455000,-1.47225217e+02,-1.15809560e+02
253.460000,-1.47217173e+02,-1.15801514e+02
253.465000,-1.47209017e+02,-1.15793360e+02
253.470000,-1.47200760e+02,-1.15785102e+02
253.475000,-1.47192514e+02,-1.15776856e+02
253.480000,-1.47184306e+02,-1.15768648e+02
253.485000,-1.47176059e+02,-1.15760402e+02
253.490000,-1.47167813e+02,-1.15752156e+02
253.495000,-1.47159647e+02,-1.15743990e+02
253.500000,-1.47151540e+02,-1.15735883e+02
253.505000,-1.47143523e+02,-1.15727867e+02
253.510000,-1.47135535e+02,-1.15719878e+02
253.515000,-1.47127483e+02,-1.15711825e+02
253.520000,-1.47119435e+02,-1.15703775e+02
253.525000,-1.47111337e+02,-1.15695679e+02
253.530000,-1.47103168e+02,-1.15687511e+02
253.535000,-1.47094983e+02,-1.15679325e+02
253.540000,-1.47086782e+02,-1.15671125e+02
253.545000,-1.47078680e+02,-1.15663023e+02
253.550000,-1.47070636e+02,-1.15654979e+02
253.555000,-1.47062609e+02,-1.15646954e+02
253.560000,-1.47054616e+02,-1.15638960e+02
253.565000,-1.47046635e+02,-1.15630980e+02
253.570000,-1.47038726e+02,-1.15623070e+02
253.575000,-1.47030892e+02,-1.15615236e+02
253.580000,-1.47023105e+02,-1.15607449e+02
253.585000,-1.47015343e+02,-1.15599690e+02
253.590000,-1.47007598e+02,-1.15591946e+02
253.595000,-1.46999903e+02,-1.15584251e+02
253.600000,-1.46992203e+02,-1.15576550e+02
253.605000,-1.46984451e+02,-1.15568798e+02
253.610000,-1.46976620e+02,-1.15560966e+02
253.615000,-1.46968686e+02,-1.15553031e+02
253.620000,-1.46960739e+02,-1.15545085e+02
253.625000,-1.46952845e+02,-1.15537198e+02
253.630000,-1.46945121e+02,-1.15529478e+02
253.635000,-1.46937791e+02,-1.15522149e+02
253.640000,-1.46930818e+02,-1.15515177e+02
253.645000,-1.46924086e+02,-1.15508444e+02
253.650000,-1.46917500e+02,-1.15501859e+02
253.655000,-1.46910956e+02,-1.15495315e+02
253.660000,-1.46904360e+02,-1.15488721e+02
253.665000,-1.46897755e+02,-1.15482113e+02
253.670000,-1.46891132e+02,-1.15475490e+02
253.675000,-1.46884439e+02,-1.15468798e+02
253.680000,-1.46877635e+02,-1.15461995e+02
253.685000,-1.46870685e+02,-1.15455044e+02
253.690000,-1.46863536e+02,-1.15447896e+02
253.695000,-1.46856292e+02,-1.15440649e+02
253.700000,-1.46849049e+02,-1.15433404e+02
253.705000,-1.46841960e+02,-1.15426317e+02
253.710000,-1.46834988e+02,-1.15419341e+02
253.715000,-1.46827979e+02,-1.15412332e+02
253.720000,-1.46820934e+02,-1.15405289e+02
253.725000,-1.46813776e+02,-1.15398130e+02
253.730000,-1.46806432e+02,-1.15390785e+02
253.735000,-1.46798985e+02,-1.15383338e+02
253.740000,-1.46791454e+02,-1.15375807e+02
253.745000,-1.46783873e+02,-1.15368225e+02
253.750000,-1.46776213e+02,-1.15360565e+02
253.755000,-1.46768473e+02,-1.15352824e+02
253.760000,-1.46760626e+02,-1.15344979e+02
253.765000,-1.46752682e+02,-1.15337036e+02
253.770000,-1.46744701e+02,-1.15329055e+02
253.775000,-1.46736798e+02,-1.15321150e+02
253.780000,-1.46728936e+02,-1.15313291e+02
253.785000,-1.46721105e+02,-1.15305461e+02
253.790000,-1.46713360e+02,-1.15297717e+02
253.795000,-1.46705688e+02,-1.15290045e+02
253.800000,-1.46698009e+02,-1.15282367e+02
253.805000,-1.46690398e+02,-1.15274756e+02
253.810000,-1.46682809e+02,-1.15267169e+02
253.815000,-1.46675238e+02,-1.15259597e+02
253.820000,-1.46667726e+02,-1.15252084e+02
253.825000,-1.46660251e+02,-1.15244609e+02
253.830000,-1.46652725e+02,-1.15237083e+02
253.835000,-1.46645167e+02,-1.15229526e+02
253.840000,-1.46637602e+02,-1.15221961e+02
253.845000,-1.46630100e+02,-1.15214459e+02
253.850000,-1.46622638e+02,-1.15206996e+02
253.855000,-1.46615167e+02,-1.15199526e+02
253.860000,-1.46607718e+02,-1.15192079e+02
253.865000,-1.46600300e+02,-1.15184660e+02
253.870000,-1.46592917e+02,-1.15177277e+02
253.875000,-1.46585652e+02,-1.15170015e+02
253.880000,-1.46578466e+02,-1.15162828e+02
253.885000,-1.46571315e+02,-1.15155674e+02
253.890000,-1.46564252e+02,-1.15148610e+02
253.895000,-1.46557436e+02,-1.15141793e+02
253.900000,-1.46550751e+02,-1.15135110e+02
253.905000,-1.46543998e+02,-1.15128356e+02
253.910000,-1.46536997e+02,-1.15121354e+02
253.915000,-1.46529722e+02,-1.15114078e+02
253.920000,-1.46522211e+02,-1.15106566e+02
253.925000,-1.46514567e+02,-1.15098923e+02
253.930000,-1.46506885e+02,-1.15091241e+02
253.935000,-1.46499110e+02,-1.15083466e+02
253.940000,-1.46491207e+02,-1.15075562e+02
253.945000,-1.46483322e+02,-1.15067676e+02
253.950000,-1.46475493e+02,-1.15059848e+02
253.955000,-1.46467754e+02,-1.15052110e+02
253.960000,-1.46460117e+02,-1.15044475e+02
253.965000,-1.46452622e+02,-1.15036978e+02
253.970000,-1.46445209e+02,-1.15029566e+02
253.975000,-1.46437893e+02,-1.15022250e+02
253.980000,-1.46430623e+02,-1.15014980e+02
253.985000,-1.46423369e+02,-1.15007723e+02
253.990000,-1.46416000e+02,-1.15000357e+02
253.995000,-1.46408485e+02,-1.14992845e+02
254.000000,-1.46401019e+02,-1.14985374e+02
254.005000,-1.46393514e+02,-1.14977876e+02
254.010000,-1.46386051e+02,-1.14970414e+02
254.015000,-1.46378979e+02,-1.14963342e+02
254.020000,-1.46372217e+02,-1.14956580e+02
254.025000,-1.46365749e+02,-1.14950111e+02
254.030000,-1.46359511e+02,-1.14943874e+02
254.035000,-1.46353287e+02,-1.14937650e+02
254.040000,-1.46346969e+02,-1.14931335e+02
254.045000,-1.46340641e+02,-1.14925005e+02
254.050000,-1.46334277e+02,-1.14918643e+02
254.055000,-1.46327832e+02,-1.14912192e+02
254.060000,-1.46321418e+02,-1.14905781e+02
254.065000,-1.46315291e+02,-1.14899653e+02
254.070000,-1.46309459e+02,-1.14893825e+02
254.075000,-1.46303909e+02,-1.14888272e+02
254.080000,-1.46298471e+02,-1.14882834e+02
254.085000,-1.46293033e+02,-1.14877396e+02
254.090000,-1.46287473e+02,-1.14871836e+02
254.095000,-1.46281763e+02,-1.14866128e+02
254.100000,-1.46275914e+02,-1.14860278e+02
254.105000,-1.46269948e+02,-1.14854313e+02
254.110000,-1.46263899e+02,-1.14848262e+02
254.115000,-1.46257977e+02,-1.14842338e+02
254.120000,-1.46252317e+02,-1.14836678e+02
254.125000,-1.46246897e+02,-1.14831260e+02
254.130000,-1.46241536e+02,-1.14825898e+02
254.135000,-1.46236097e+02,-1.14820461e+02
254.140000,-1.46230637e+02,-1.14815001e+02
254.145000,-1.46225164e+02,-1.14809528e+02
254.150000,-1.46219626e+02,-1.14803990e+02
254.155000,-1.46214117e+02,-1.14798480e+02
254.160000,-1.46208613e+02,-1.14792980e+02
254.165000,-1.46203170e+02,-1.14787536e+02
254.170000,-1.46197852e+02,-1.14782221e+02
254.175000,-1.46192686e+02,-1.14777053e+02
254.180000,-1.46187580e+02,-1.14771948e+02
254.185000,-1.46182522e+02,-1.14766892e+02
254.190000,-1.46177552e+02,-1.14761913e+02
254.195000,-1.46172576e+02,-1.14756939e+02
254.200000,-1.46167540e+02,-1.14751901e+02
254.205000,-1.46162475e+02,-1.14746834e+02
254.210000,-1.46157452e+02,-1.14741813e+02
254.215000,-1.46152484e+02,-1.14736842e+02
254.220000,-1.46147466e+02,-1.14731827e+02
254.225000,-1.46142409e+02,-1.14726771e+02
254.230000,-1.46137261e+02,-1.14721623e+02
254.235000,-1.46131973e+02,-1.14716336e+02
254.240000,-1.46126576e+02,-1.14710937e+02
254.245000,-1.46121199e+02,-1.14705557e+02
254.250000,-1.46115935e+02,-1.14700296e+02
254.255000,-1.46110804e+02,-1.14695162e+02
254.260000,-1.46105748e+02,-1.14690103e+02
254.265000,-1.46100695e+02,-1.14685052e+02
254.270000,-1.46095596e+02,-1.14679951e+02
254.275000,-1.46090450e+02,-1.14674806e+02
254.280000,-1.46085276e+02,-1.14669629e+02
254.285000,-1.46080099e+02,-1.14664452e+02
254.290000,-1.46074984e+02,-1.14659338e+02
254.295000,-1.46070066e+02,-1.14654418e+02
254.300000,-1.46065284e+02,-1.14649636e+02
254.305000,-1.46060572e+02,-1.14644923e+02
254.310000,-1.46055861e+02,-1.14640214e+02
254.315000,-1.46051178e+02,-1.14635531e+02
254.320000,-1.46046514e+02,-1.14630870e+02
254.325000,-1.46042018e+02,-1.14626374e+02
254.330000,-1.46037728e+02,-1.14622086e+02
254.335000,-1.46033634e+02,-1.14617991e+02
254.340000,-1.46029703e+02,-1.14614062e+02
254.345000,-1.46025917e+02,-1.14610276e+02
254.350000,-1.46022277e+02,-1.14606637e+02
254.355000,-1.46018759e+02,-1.14603117e+02
254.360000,-1.46015323e+02,-1.14599682e+02
254.365000,-1.46011985e+02,-1.14596343e+02
254.370000,-1.46008607e+02,-1.14592966e+02
254.375000,-1.46005116e+02,-1.14589474e+02
254.380000,-1.46001440e+02,-1.14585799e+02
254.385000,-1.45997544e+02,-1.14581902e+02
254.390000,-1.45993441e+02,-1.14577800e+02
254.395000,-1.45989205e+02,-1.14573564e+02
254.400000,-1.45984806e+02,-1.14569166e+02
254.405000,-1.45980276e+02,-1.14564636e+02
254.410000,-1.45975639e+02,-1.14559997e+02
254.415000,-1.45970955e+02,-1.14555313e+02
254.420000,-1.45966347e+02,-1.14550705e+02
254.425000,-1.45961869e+02,-1.14546231e+02
254.430000,-1.45957296e+02,-1.14541659e+02
254.435000,-1.45952632e+02,-1.14536995e+02
254.440000,-1.45947960e+02,-1.14532319e+02
254.445000,-1.45943326e+02,-1.14527686e+02
254.450000,-1.45938773e+02,-1.14523133e+02
254.455000,-1.45934183e+02,-1.14518544e+02
254.460000,-1.45929518e+02,-1.14513879e+02
254.465000,-1.45924899e+02,-1.14509262e+02
254.470000,-1.45920299e+02,-1.14504659e+02
254.475000,-1.45915740e+02,-1.14500102e+02
254.480000,-1.45911257e+02,-1.14495620e+02
254.485000,-1.45906675e+02,-1.14491042e+02
254.490000,-1.45901991e+02,-1.14486355e+02
254.495000,-1.45897233e+02,-1.14481596e+02
254.500000,-1.45892339e+02,-1.14476704e+02
254.505000,-1.45887378e+02,-1.14471741e+02
254.510000,-1.45882321e+02,-1.14466689e+02
254.515000,-1.45877127e+02,-1.14461494e+02
254.520000,-1.45871696e+02,-1.14456063e+02
254.525000,-1.45866058e+02,-1.14450425e+02
254.530000,-1.45860276e+02,-1.14444641e+02
254.535000,-1.45854441e+02,-1.14438807e+02
254.540000,-1.45848604e+02,-1.14432971e+02
254.545000,-1.45842789e+02,-1.14427156e+02
254.550000,-1.45836932e+02,-1.14421299e+02
254.555000,-1.45831038e+02,-1.14415406e+02
254.560000,-1.45825217e+02,-1.14409585e+02
254.565000,-1.45819507e+02,-1.14403874e+02
254.570000,-1.45813861e+02,-1.14398228e+02
254.575000,-1.45808419e+02,-1.14392787e+02
254.580000,-1.45803189e+02,-1.14387558e+02
254.585000,-1.45798132e+02,-1.14382500e+02
254.590000,-1.45793149e+02,-1.14377519e+02
254.595000,-1.45788195e+02,-1.14372565e+02
254.600000,-1.45783278e+02,-1.14367648e+02
254.605000,-1.45778436e+02,-1.14362807e+02
254.610000,-1.45773650e+02,-1.14358019e+02
254.615000,-1.45769019e+02,-1.14353387e+02
254.620000,-1.45764498e+02,-1.14348866e+02
254.625000,-1.45760008e+02,-1.14344375e+02
254.630000,-1.45755546e+02,-1.14339907e+02
254.635000,-1.45750948e+02,-1.14335313e+02
254.640000,-1.45746284e+02,-1.14330646e+02
254.645000,-1.45741771e+02,-1.14326134e+02
254.650000,-1.45737406e+02,-1.14321766e+02
254.655000,-1.45733019e+02,-1.14317381e+02
254.660000,-1.45728516e+02,-1.14312880e+02
254.665000,-1.45723923e+02,-1.14308288e+02
254.670000,-1.45719239e+02,-1.14303605e+02
254.675000,-1.45714581e+02,-1.14298946e+02
254.680000,-1.45709859e+02,-1.14294220e+02
254.685000,-1.45704979e+02,-1.14289337e+02
254.690000,-1.45699962e+02,-1.14284319e+02
254.695000,-1.45694937e+02,-1.14279294e+02
254.700000,-1.45689957e+02,-1.14274315e+02
254.705000,-1.45685027e+02,-1.14269384e+02
254.710000,-1.45680070e+02,-1.14264428e+02
254.715000,-1.45675180e+02,-1.14259535e+02
254.720000,-1.45670413e+02,-1.14254769e+02
254.725000,-1.45665815e+02,-1.14250172e+02
254.730000,-1.45661283e+02,-1.14245640e+02
254.735000,-1.45656798e+02,-1.14241156e+02
254.740000,-1.45652333e+02,-1.14236693e+02
254.745000,-1.45647934e+02,-1.14232294e+02
254.750000,-1.45643647e+02,-1.14228007e+02
254.755000,-1.45639448e+02,-1.14223809e+02
254.760000,-1.45635222e+02,-1.14219583e+02
254.765000,-1.45630988e+02,-1.14215348e+02
254.770000,-1.45626796e+02,-1.14211155e+02
254.775000,-1.45622665e+02,-1.14207023e+02
254.780000,-1.45618515e+02,-1.14202874e+02
254.785000,-1.45614441e+02,-1.14198795e+02
254.790000,-1.45610273e+02,-1.14194627e+02
254.795000,-1.45605960e+02,-1.14190314e+02
254.800000,-1.45601497e+02,-1.14185852e+02
254.805000,-1.45596842e+02,-1.14181201e+02
254.810000,-1.45591833e+02,-1.14176193e+02
254.815000,-1.45586587e+02,-1.14170947e+02
254.820000,-1.45581271e+02,-1.14165633e+02
254.825000,-1.45575956e+02,-1.14160317e+02
254.830000,-1.45570560e+02,-1.14154919e+02
254.835000,-1.45565049e+02,-1.14149410e+02
254.840000,-1.45559506e+02,-1.14143867e+02
254.845000,-1.45553907e+02,-1.14138272e+02
254.850000,-1.45548242e+02,-1.14132607e+02
254.855000,-1.45542840e+02,-1.14127212e+02
254.860000,-1.45537744e+02,-1.14122117e+02
254.865000,-1.45532900e+02,-1.14117269e+02
254.870000,-1.45528206e+02,-1.14112578e+02
254.875000,-1.45523639e+02,-1.14108011e+02
254.880000,-1.45519174e+02,-1.14103546e+02
254.885000,-1.45514781e+02,-1.14099155e+02
254.890000,-1.45510337e+02,-1.14094710e+02
254.895000,-1.45505910e+02,-1.14090284e+02
254.900000,-1.45501425e+02,-1.14085801e+02
254.905000,-1.45496844e+02,-1.14081218e+02
254.910000,-1.45492292e+02,-1.14076667e+02
254.915000,-1.45487811e+02,-1.14072185e+02
254.920000,-1.45483346e+02,-1.14067720e+02
254.925000,-1.45478915e+02,-1.14063288e+02
254.930000,-1.45474411e+02,-1.14058787e+02
254.935000,-1.45469966e+02,-1.14054344e+02
254.940000,-1.45465576e+02,-1.14049951e+02
254.945000,-1.45461171e+02,-1.14045543e+02
254.950000,-1.45456806e+02,-1.14041181e+02
254.955000,-1.45452472e+02,-1.14036848e+02
254.960000,-1.45447967e+02,-1.14032342e+02
254.965000,-1.45443266e+02,-1.14027642e+02
254.970000,-1.45438319e+02,-1.14022694e+02
254.975000,-1.45433270e+02,-1.14017645e+02
254.980000,-1.45428270e+02,-1.14012635e+02
254.985000,-1.45423210e+02,-1.14007575e+02
254.990000,-1.45418143e+02,-1.14002510e+02
254.995000,-1.45413235e+02,-1.13997601e+02
255.000000,-1.45408434e+02,-1.13992803e+02
255.005000,-1.45403735e+02,-1.13988101e+02
255.010000,-1.45398993e+02,-1.13983361e+02
255.015000,-1.45394206e+02,-1.13978572e+02
255.020000,-1.45389444e+02,-1.13973808e+02
255.025000,-1.45384786e+02,-1.13969153e+02
255.030000,-1.45380195e+02,-1.13964560e+02
255.035000,-1.45375556e+02,-1.13959921e+02
255.040000,-1.45370786e+02,-1.13955150e+02
255.045000,-1.45365859e+02,-1.13950226e+02
255.050000,-1.45360816e+02,-1.13945184e+02
255.055000,-1.45355776e+02,-1.13940145e+02
255.060000,-1.45350738e+02,-1.13935106e+02
255.065000,-1.45345787e+02,-1.13930148e+02
255.070000,-1.45340778e+02,-1.13925144e+02
255.075000,-1.45335713e+02,-1.13920075e+02
255.080000,-1.45330656e+02,-1.13915020e+02
255.085000,-1.45325535e+02,-1.13909898e+02
255.090000,-1.45320228e+02,-1.13904590e+02
255.095000,-1.45314958e+02,-1.13899321e+02
255.100000,-1.45309763e+02,-1.13894127e+02
255.105000,-1.45304532e+02,-1.13888896e+02
255.110000,-1.45299201e+02,-1.13883566e+02
255.115000,-1.45293759e+02,-1.13878122e+02
255.120000,-1.45288311e+02,-1.13872673e+02
255.125000,-1.45282840e+02,-1.13867206e+02
255.130000,-1.45277386e+02,-1.13861750e+02
255.135000,-1.45272076e+02,-1.13856440e+02
255.140000,-1.45266956e+02,-1.13851323e+02
255.145000,-1.45262028e+02,-1.13846396e+02
255.150000,-1.45257145e+02,-1.13841512e+02
255.155000,-1.45252309e+02,-1.13836676e+02
255.160000,-1.45247439e+02,-1.13831808e+02
255.165000,-1.45242523e+02,-1.13826887e+02
255.170000,-1.45237671e+02,-1.13822036e+02
255.175000,-1.45233097e+02,-1.13817463e+02
255.180000,-1.45228684e+02,-1.13813050e+02
255.185000,-1.45224289e+02,-1.13808653e+02
255.190000,-1.45219885e+02,-1.13804251e+02
255.195000,-1.45215417e+02,-1.13799784e+02
255.200000,-1.45210802e+02,-1.13795168e+02
255.205000,-1.45206133e+02,-1.13790496e+02
255.210000,-1.45201390e+02,-1.13785752e+02
255.215000,-1.45196745e+02,-1.13781107e+02
255.220000,-1.45192244e+02,-1.13776606e+02
255.225000,-1.45187779e+02,-1.13772139e+02
255.230000,-1.45183265e+02,-1.13767628e+02
255.235000,-1.45178750e+02,-1.13763113e+02
255.240000,-1.45174224e+02,-1.13758586e+02
